track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_id,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,isMale
3qX1dqmDdmMvvfMVfsx4Bh,m.A.A.d city,Kendrick Lamar,67,748dZDqSZy6aPXKcI9H80u,"good kid, m.A.A.d city (Deluxe)",10/22/2012,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.487,0.729,2,-6.815,1,0.271,0.0538,4.07E-06,0.44,0.217,91.048,350120,1
3vWtNiug49addenxdTmDXf,Stimulated,Tyga,0,6p6Wab5m1yqyp4NzRevTft,Fuk Wat They Talkin Bout,8/24/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.705,0.579,1,-6.952,1,0.341,0.0929,0,0.0758,0.497,120.006,224001,1
0XKcJLESp7Ce0NlzXcKAFs,Hookah,Tyga,2,2cxM8ZQ2niW1kYLLec3bT6,Hookah,1/1/2014,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.857,0.484,9,-6.578,1,0.267,0.734,0,0.14,0.211,95.001,202320,1
3e67tA2GrEHOq6Nz9ucrzY,Bussin Out Da Bag,Tyga,34,6p6Wab5m1yqyp4NzRevTft,Fuk Wat They Talkin Bout,8/24/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.742,0.649,0,-4.466,1,0.306,0.0248,0,0.52,0.446,169.951,242313,1
6uQQryGUd1GjojoC0Tp5bd,Shaka Zulu,Tyga,40,5C6Le181K769lhC5GRZrE5,The Gold Album: 18th Dynasty,6/30/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.845,0.705,2,-3.239,1,0.197,0.331,0,0.14,0.287,86.989,253793,1
1KGBPon18X4TsQRMxJM6RH,God Talk,Tyga,31,5C6Le181K769lhC5GRZrE5,The Gold Album: 18th Dynasty,6/30/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.821,0.912,9,-4.319,1,0.308,0.213,0,0.501,0.574,106.001,193585,1
5uBNMdSk5d4xgwLbfGmq9S,40 Mill,Tyga,41,0lv0JNYVEyPRlcczTK3UZn,40 Mill - Single,10/14/2014,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.733,0.883,3,-4.46,1,0.294,0.0299,1.15E-06,0.343,0.519,111.023,185946,1
0hdiDzQu1FsfaYM1NIL8ma,Molly,Tyga,52,5PKYeoSKEVQd7ZTnwnWRn7,Hotel California (Deluxe),1/1/2013,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.831,0.783,5,-6.719,1,0.0527,0.079,1.27E-06,0.35,0.771,140.046,218440,1
7tk5tOCj84jine8kKJkPYs,Memo,Young Thug,57,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,3/25/2016,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.823,0.564,1,-6.617,1,0.116,0.151,0,0.122,0.348,131.988,195413,1
4cg1yakyRSIOjxKM2I7J1q,Digits,Young Thug,68,2z4c8M8aVzl7CTobIp36KF,Slime Season 3,3/25/2016,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.769,0.632,10,-4.228,0,0.0537,0.0325,0,0.116,0.294,131.932,176387,1
6o4nVtywF4F75RkOcDxrtd,With That (feat. Duke),Young Thug,60,0BsMZIueWsJLWng8A7sE8e,Barter 6,4/16/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.751,0.597,9,-6.59,0,0.125,0.0659,0,0.0881,0.159,123.997,202533,1
33JcUj9qQDayKswunZP9ar,Best Friend,Young Thug,65,4YqXHbPtEXINS3CBtKfCyO,Best Friend,11/20/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.959,0.598,8,-5.534,1,0.0713,0.0358,0,0.358,0.408,127.029,213000,1
2ExePm1EBdSJkr4Y4Nc50z,Gyalchester,Drake,3,7Ix0FS4f1lK42C3rix5rHg,More Life,3/18/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.877,0.391,1,-8.196,1,0.063,0.0317,0.000502,0.0945,0.122,131.018,189230,1
7a9QBLlQOunA6KvPcVDIMt,Look Alive - Remix,Rae Sremmurd,51,6bqp9aUT7C4EHNqTLrdaJS,Look Alive (Remix),7/30/2016,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.835,0.584,4,-9.02,0,0.0655,0.057,0,0.355,0.171,119.987,270280,0
6kig1UFggPUyZBCvXD3Wod,No Complaints,Metro Boomin,63,4VXEIoFGEjhFMW7wYAvWSf,No Complaints,6/23/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.913,0.498,2,-10.742,1,0.165,0.0829,0.0369,0.0799,0.217,123.975,261733,1
1GUz4aRpp2qq0h33pwzrAr,Teterboro Flow,Tyga,0,3iWD9oq8nfhu3Jta42rzfu,B*tch I'm the Sh*t 2,7/21/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.794,0.723,10,-5.278,0,0.055,0.00338,3.70E-06,0.149,0.161,141.995,164781,1
05hXrqBkWkAdl4kG0iNksE,Feel Me (feat. Kanye West),Tyga,0,3iWD9oq8nfhu3Jta42rzfu,B*tch I'm the Sh*t 2,7/21/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.611,0.571,1,-6.371,1,0.119,0.00362,0,0.902,0.175,142.162,199447,1
1XAIClKMS3S2wkGBdN91uB,Chandeliers,Tyga,0,3iWD9oq8nfhu3Jta42rzfu,B*tch I'm the Sh*t 2,7/21/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.742,0.604,8,-7.278,0,0.415,0.0325,0,0.599,0.52,134.96,231786,1
0nq6sfr8z1R5KJ4XUk396e,Stay Schemin,Rick Ross,64,33bJwRLv35ynnhhFyj96hK,Stay Schemin,1/1/2012,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.541,0.734,7,-4.232,0,0.166,0.0621,0,0.12,0.321,162.304,267720,1
46gjYTEK7W8ZTABcglGP2f,Jumpman,Drake,7,7nvi0O7yb3kmeXOwXeR9BQ,What A Time To Be Alive,9/20/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.853,0.558,1,-7.448,1,0.202,0.0462,0,0.341,0.654,142.079,205879,1
5lFDtgWsjRJu8fPOAyJIAK,Back To Back,Drake,69,79qV4McLzhs8U3FyRKnocz,Back To Back,7/31/2015,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.893,0.48,1,-3.728,0,0.356,0.00854,0,0.116,0.382,86.976,170638,1
17QaCiTklVj0c7VLqErDGu,Plug Walk,Rich The Kid,2,79eha82bvwZgWaUrxjJsNb,Plug Walk,2/8/2018,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.875,0.535,11,-6.534,1,0.146,0.237,0,0.108,0.178,95.001,175511,1
2yUbCEiaolfSMluDo9RMmG,Powerglide (feat. Juicy J),Rae Sremmurd,5,3fIOEmQedwtoWzFk1Jals8,Powerglide (feat. Juicy J),3/1/2018,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.712,0.829,1,-4.707,0,0.141,0.0149,0,0.122,0.593,173.953,332301,0
04MLEeAMuV9IlHEsD8vF6A,No Stylist,French Montana,76,0DMvfJWc1DjSbmnJF1NW1o,No Stylist,9/20/2018,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.765,0.704,5,-4.589,0,0.127,0.0215,0,0.227,0.498,147.055,192172,1
1Jl21sidRpEdlVBvYbssLx,Sin (feat. Jaden Smith),Young Thug,69,6VCDStheOuhrQaoYbHP2iO,On The Rvn,9/24/2018,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.889,0.385,11,-11.767,0,0.165,0.00544,0,0.274,0.235,125.995,202533,1
0u695M7KyzXaPIjpEbxOkB,SICKO MODE - Skrillex Remix,Travis Scott,66,6TcKoifNw4hO5Nyl3pgwAa,SICKO MODE (Skrillex Remix),11/28/2018,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.651,0.833,1,-3.356,1,0.172,0.0214,0,0.14,0.443,155.051,304512,1
6crUbvaaSSMuLwgq63Iwdp,Memphis to La,Chris Travis,37,0nz5MBodhuHKUDWvn72TLj,Never Forget,5/14/2014,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.587,0.772,4,-7.308,0,0.0592,0.864,0,0.101,0.0918,105.996,151824,0
23dwrzeJtEEGl2U4CPWSor,"Runnin (with A$AP Rocky, A$AP Ferg & Nicki Minaj)",Mike WiLL Made-It,66,7kSa9AwcDQ6ZUScaXxp8zP,Creed II: The Album,11/16/2018,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.545,0.975,10,-3.193,0,0.454,0.17,0,0.145,0.609,123.906,131674,1
2jTujnt0y344ai1rNOywgr,KMT,Drake,64,1lXY618HWkwYKJWBRYR4MK,More Life,3/18/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.875,0.6,1,-6.818,1,0.0435,0.0189,0.0143,0.132,0.0906,119.987,162638,1
0CR60XwKbzgohE3I6NMjlR,Too Many,Tyga,64,6hHIX3lfGKnZ2ji41YZMVV,Legendary,6/7/2019,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.794,0.661,2,-4.188,1,0.263,0.0488,0,0.214,0.359,99.977,145293,1
1bFlyIMhjyZavdg5PXrkLs,Stash (feat. Blueface),Tyga,54,6hHIX3lfGKnZ2ji41YZMVV,Legendary,6/7/2019,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.693,0.607,4,-4.724,0,0.352,0.319,0,0.11,0.607,98.969,174536,1
5QbzvnhnS0CZMHjFGIwfHd,On the River,Young Dolph,57,2NUmCjuDYaOMEL1euSl5uH,Gelato,2/3/2017,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.864,0.39,0,-5.541,1,0.128,0.476,0,0.0954,0.105,139.996,198427,1
5r7WvQtyPfy1xch5zMgGRp,Behind Barz - Bonus,Drake,77,334X6XoNKUzpAQbm5FPsMh,Top Boy (A Selection of Music Inspired by the Series),9/13/2019,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.854,0.554,8,-4.684,1,0.172,0.769,1.84E-06,0.0749,0.272,142.069,163121,1
56AMYGJzxBO6p8v0wEe9de,Hot (Remix) [feat. Gunna and Travis Scott],Young Thug,86,7hXWMVDn9SVV7zNYiQGvWO,Hot (Remix) [feat. Gunna and Travis Scott],11/1/2019,RAP Gangsta,1Z1gW89x4MSBjkvVjGg7DQ,rap,gangster rap,0.845,0.631,7,-8.206,0,0.216,0.188,0,0.0806,0.545,111.983,279907,1
6gBezoyVnuoGr1rkGHRX95,Brigada (Epilogue),Alexey Shelygin,0,0B5qcbdDJHEKvAJGo1mtMW,Brigada (Soundtrack from the TV Series),11/17/2003,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.346,0.384,9,-11.365,0,0.0337,0.746,0.97,0.109,0.412,77.435,81680,0
76lHIgJdHP8Yudv3fIr4ar,Мы не с центра,Chestnyi,23,5YtFaxACKnpHVNwfzQ3qvM,Трогаю небо,12/21/2019,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.81,0.752,11,-6.951,0,0.118,0.0722,0,0.112,0.882,136.038,185332,1
3wnqlDPm99nIIE9Wi43KVR,Сигарета тлеет,Chestnyi,20,5YtFaxACKnpHVNwfzQ3qvM,Трогаю небо,12/21/2019,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.751,0.646,6,-5.621,0,0.0979,0.627,0,0.283,0.863,139.883,209143,1
4VDOJuROq9ptw3jz5ShtJ3,Пацаны с моего двора,Simaga,18,5lGNhaoIgf5QdUta8mdXc4,Время,6/3/2015,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.699,0.619,6,-6.544,0,0.135,0.269,0,0.145,0.757,172.003,249783,1
4UltM0UXqB8rxOaa7UWb0n,Сладкий дым,Esco,19,5Zdd2ejfNGgW7ZQ2uck4w8,Сладкий дым,3/16/2019,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.598,0.528,0,-11.211,0,0.386,0.618,0,0.121,0.363,144.847,188476,1
5qXFcR24uZ4u4cbhqX4D34,Пацанская,Oleg Kenzov,14,27CE2HaSMnXNLGHdanTka0,Пацанская,2/5/2019,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.65,0.58,9,-7.779,0,0.278,0.41,0,0.118,0.412,171.985,227456,1
5cDO8fIEgNUT2bMlWvrQnH,Май 45-го,StaFFord63,18,6XMf8HgW12QA6Xlb64KVF7,Май 45-го,5/3/2019,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.688,0.437,9,-12.341,0,0.134,0.636,0,0.0791,0.397,79.998,225149,1
7AruZOFWr0uhFNvyCZsmfE,Салам пацанам,StaFFord63,36,1PBTZcxtFSeUBR5ykIEBuh,Дым - мой круговорот (Special Edition),3/7/2018,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.621,0.392,11,-14.526,0,0.227,0.483,0.00865,0.142,0.325,152.271,197564,1
5y0RBOTeCL2YHCP49L83BR,Под запретом,Esco,14,567OnJohhpuUYhYIUaWnWt,Под запретом,9/21/2018,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.577,0.556,7,-10.327,0,0.393,0.581,0,0.111,0.359,143.791,188246,1
46FMLH8rqFGY4UOGuSSxbY,Жизнь пацанская,StaFFord63,32,1PBTZcxtFSeUBR5ykIEBuh,Дым - мой круговорот (Special Edition),3/7/2018,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.761,0.371,1,-14.723,1,0.546,0.406,0,0.364,0.729,81.997,152751,1
6AFriNYjYl71mqRCky4PgJ,Был хулиганом,StaFFord63,29,4jdypFOtjlvJS2rHC0wcol,Наркотик мой (Special Edition),9/9/2017,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.732,0.592,9,-12.303,0,0.32,0.457,0,0.303,0.961,149.982,169665,1
0bh0F8gWMvZYBK36miTLiI,Пластилин,Simaga,20,1OoiP2BJKkSG4N9qHHJ6C1,Миражи,3/3/2015,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.76,0.546,10,-7.356,0,0.247,0.127,0,0.117,0.855,86.011,202553,1
1SbsqEPERRVHeESlZyTSib,Дым - мой круговорот,StaFFord63,45,1PBTZcxtFSeUBR5ykIEBuh,Дым - мой круговорот (Special Edition),3/7/2018,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.651,0.417,5,-11.24,0,0.24,0.205,0,0.133,0.661,76.052,184712,1
4WCTSxsw3NxmwYIiShQB9o,Мне бы в небо (feat. Руслан Черный),StaFFord63,24,1nKVzuQ2sVYmUPhNndAnvy,Мне бы в небо,8/27/2018,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.743,0.621,6,-7.006,0,0.244,0.207,0,0.15,0.609,77.985,195396,1
3nQt7oELDtRyb6veBpAPEL,Караван,Chester Nebro,21,1RvBgv4IVYWLTjrD5Pwswt,Караван,11/30/2017,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.603,0.777,3,-6.875,0,0.102,0.702,0,0.0821,0.322,145.985,212063,0
6pkNFheSBTN5SRos2pyJDz,Прости мама,Chestnyi,28,476xA2UKDVQpw7L4qMSKnM,Годы,2015,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.736,0.665,1,-5.642,0,0.0773,0.362,0,0.116,0.578,150.043,242338,1
2Bf669lDRfdfSiznO1bb7V,Свобода (Feat Alesh),Simaga,19,1OoiP2BJKkSG4N9qHHJ6C1,Миражи,3/3/2015,RUSSIAN Gangster Rap,0Jw0HckkxCfIrOvpN081eV,rap,gangster rap,0.688,0.647,2,-7.759,1,0.196,0.0926,0,0.116,0.565,87.818,200647,1
3p1oRfbN2RrDdSyG8S7itI,"The Gangsta, The Killa And The Dope Dealer",Westside Connection,53,5VCY0uIkkoaaji9ciCLS0D,Bow Down,1/1/1996,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.805,0.737,11,-7.284,1,0.251,0.34,0,0.901,0.486,92.929,251067,1
1dF5Y2dd7Wm4wZKvVjWBpr,1st of Tha Month,Bone Thugs-N-Harmony,64,3r25XjxAmLMOhOWoV6X8N9,E. 1999 Eternal,7/25/1995,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.729,0.581,5,-8.235,0,0.18,0.0777,3.81E-06,0.696,0.508,74.038,314680,1
0rBi0GDozqHz2vMwCb19rC,Played Like a Piano,King T,45,5MIG8Gx5G1W5oV0VjObhKp,Strait From Compton King Ts Greatest Hits,1/9/2015,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.896,0.562,11,-12.899,0,0.306,0.0206,0,0.103,0.683,90.353,286511,1
53oWwSxPuyH2cjYKXH8fgO,Get Money,Junior M.A.F.I.A.,58,02GVhWjMuoQBQUtNhjWsnG,Conspiracy (PA),8/15/1995,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.727,0.83,2,-5.835,1,0.286,0.478,0,0.251,0.894,91.174,274938,1
1cikrStdIjqYJrpM0gfFuo,Hoo-Bangin' (WSCG Style),Westside Connection,46,5VCY0uIkkoaaji9ciCLS0D,Bow Down,1/1/1996,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.91,0.435,1,-7.157,1,0.361,0.04,0,0.191,0.391,92.18,238200,1
2rwmKpWW6o6anOhvcyiJOw,Nothin' But The Cavi Hit,Mack 10,53,2esSqztHIhZfXup4PihEoD,Best Of Mack 10,1/1/2007,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.852,0.741,1,-5.435,0,0.135,0.0247,0.00106,0.0974,0.534,97.894,241360,1
2RTXQxmxGfG6yLBvA0hULI,Black Superman,Above The Law,45,2K0B03FvWWojGBkAV2oUbB,"West Coast Livin', Volume Three",10/8/2013,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.546,0.796,0,-4.697,1,0.269,0.000373,0,0.0505,0.25,175.136,232409,1
3dmnVNKCxtohL1FJsM7xWr,King Of The Hill,Westside Connection,42,5VCY0uIkkoaaji9ciCLS0D,Bow Down,1/1/1996,Gangsta Rap/90's Hip-Hop,62spXXfUxBed8nbd5xvH2O,rap,gangster rap,0.886,0.824,7,-8.803,1,0.295,0.0128,0,0.106,0.64,93.003,257493,1
1lDnr10iH0O5sURL5JlGig,Stick By My Side,Clever,54,57bqbVWS01KxVqrZk7BaKI,Who is Clever?,10/11/2019,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.79,0.394,0,-9.938,0,0.0671,0.0626,0.000522,0.111,0.104,134.148,115075,1
6YfTl5YupXOQBKiJJLrxcw,Death (feat. DaBaby),Trippie Redd,82,0wb2DaHDhLUUS5RRFa26U9,Death (feat. DaBaby),11/12/2019,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.802,0.82,10,-5.969,0,0.146,0.0579,0,0.149,0.613,164.005,172196,1
39WVsfrPyaLCx04khGj3fN,Bust Down Deux,Trippie Redd,65,0tKX7BLXiiRgXUKYdJzjEz,A Love Letter To You 4,11/22/2019,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.744,0.677,5,-4.605,1,0.0873,0.181,0,0.158,0.417,155.954,135479,1
2InEG9es2ySrY184fVeyN5,Elm Street,Jimmy Wopo,53,2zv2fJEBOQyxZZFRiVmfnz,Woponese,7/25/2016,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.889,0.511,1,-9.043,0,0.317,0.0394,0,0.233,0.53,77.993,212767,0
2KEux6D75xjj6fdabXpeAu,Mac 10,Trippie Redd,66,11vLnrFGWQRbonR6wFuCf8,!,8/9/2019,GANGSTA RAP,3DUkl93JjPdOyX83SJr5ms,rap,gangster rap,0.787,0.619,9,-7.32,1,0.17,0.181,0,0.323,0.824,124.09,127843,1
6x5ZPe5LrKcLefZ2obbwSZ,Thuggish Ruggish Bone,Bone Thugs-N-Harmony,1,6tAgtQu2f2r3A7SQvlDnDY,Creepin On Ah Come Up,1994,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.683,0.74,11,-6.041,0,0.0462,0.00228,0,0.238,0.65,129.515,281773,1
5Tl0HJvynZtKdSUMKbFVVX,Hard Knock Life (Ghetto Anthem),JAY-Z,66,3j1xCJdBMCl6wYQXurz2tb,Vol.2 ... Hard Knock Life,11/29/1998,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.884,0.679,10,-5.857,0,0.282,0.0957,0.00209,0.0289,0.591,76.993,238467,1
0FA13knA8ifgta3nWGkyRm,Regulate,Warren G,0,00tCy4SMjRgPKj9zay9DIk,Regulate...G Funk Era,6/7/1994,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.854,0.503,4,-13.406,0,0.224,0.529,8.26E-06,0.112,0.766,95.276,250107,1
1R9eRTaQx2HxQ3HoyAVDJo,Money Ain't A Thang,JAY-Z,0,5EcCemqFFThNbxOgd1pVc6,Reasonable Doubt / Vol.2 Hard Knock Life,9/5/2005,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.851,0.703,6,-8.4,0,0.24,0.0581,0,0.0933,0.837,100.002,253307,1
5PbFD3AIyunz5HxocduA9e,"Flava in Ya Ear Remix (feat. Notorious B.I.G., L.L. Cool J, Busta Rhymes, Rampage)",Craig Mack,59,46JQVqJpOg8opDLUl1qHT1,Bad Boy's 10th Anniversary- The Hits,3/9/2004,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.52,0.847,9,-5.3,1,0.427,0.272,0,0.325,0.799,177.371,302013,1
14uaE0Tb2fGEw4nUtEPHuo,Keep Their Heads Ringing,Friday/Dr. Dre,0,2bFSDOiSpgjxSlhgdKcmiZ,We Got It Covered!,2003,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.594,0.877,9,-2.517,0,0.308,0.0205,0.00371,0.221,0.16,90.578,238498,0
62raUKrBFGTw6OcrdI3c1T,Mo'Murda,Bone Thugs-N-Harmony,0,69UXIkBXL8xWaSVrDmXqhK,E.Eternal 1999,1995,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.746,0.727,11,-8.787,1,0.147,0.0775,0,0.585,0.517,152.084,344933,1
0UUSebzzrC8hKiVcX8fBsz,Tha Crossroads,Bone Thugs-N-Harmony,4,4he7R24eqd1EbF9kegiAK8,R&B: From Doo-Wop To Hip-Hop,10/8/1999,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.684,0.434,4,-9.791,1,0.0618,0.0824,0,0.256,0.555,144.273,222667,1
1g0XWggBPVc8BMQERcxVBK,Ain't No Nigga,JAY-Z,0,5wx5RTvtRkEq7mw8E7RdEr,Reasonable Doubt,6/25/1996,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.754,0.567,9,-10.331,1,0.322,0.387,0,0.141,0.699,98.844,243707,1
4iMoo46H6kGhX0pFpYnCVu,Foe Tha Love Of $,Bone Thugs-N-Harmony,0,6tAgtQu2f2r3A7SQvlDnDY,Creepin On Ah Come Up,1994,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.772,0.695,7,-8.013,1,0.0735,0.00295,0,0.427,0.643,137.868,272440,1
4LGMSdeKOUoy5Wf75Je0Hl,Can I Get A...,JAY-Z,58,3j1xCJdBMCl6wYQXurz2tb,Vol.2 ... Hard Knock Life,11/29/1998,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.792,0.694,8,-8.496,0,0.33,0.0619,2.32E-05,0.25,0.804,177.094,309773,1
5KA6S4auXremQLoBIsKprz,Bow Down,Westside Connection,51,3llZpeXGCVbJN51XZMhFYh,Bow Down,10/22/1996,90s Gangsta Rap / Top Hip-hop Classics,0C2zyPdlkbWHrwVg9gqNdU,rap,gangster rap,0.892,0.455,9,-11.206,1,0.292,0.0181,0,0.344,0.473,92.885,206933,1
5badBrcNvFub5If1Mz93uL,Tantas Veces,Aleman,47,1Ais3SmChqsXlQ4Nvv5BX3,Tantas Veces,10/25/2017,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.703,0.848,0,-5.18,1,0.38,0.371,0,0.189,0.723,81.359,271667,1
2x35MVBSpQwBP9ZzQfPhvt,Presente,Control Machete,27,31fEHaKaTwJc7hPH2mc9k2,"Artilleria Pesada, Presenta:",1/1/1999,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.443,0.809,4,-6.253,0,0.137,0.163,0.0125,0.444,0.411,80.042,283880,1
401Wpcw5VRjNOmsPpvKlfJ,Ileso,Control Machete,30,31fEHaKaTwJc7hPH2mc9k2,"Artilleria Pesada, Presenta:",1/1/1999,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.485,0.897,10,-8.372,1,0.494,0.064,0.0064,0.64,0.507,89.363,381187,1
7nJ40UNjFW1SD9jDMajM1H,Choleros,TREN LOKOTE,0,5ImbPdOPFZs7Kfa9PWAF70,Choleros,3/22/2017,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.783,0.714,6,-13.514,0,0.393,0.121,3.07E-05,0.369,0.762,79.982,202060,1
1yshNtExWJOfvjfvUqGcnu,"Comprendes, Mendes?",Control Machete,60,1OGemrG3upLMC7nVj8OZX2,Mucho Barato,1997,Mexican Gangsta Rap,28Ke4pXWqF2A5b2GfQ1pQt,rap,gangster rap,0.84,0.714,9,-7.031,1,0.212,0.000515,0.0479,0.408,0.34,93.998,215267,1
